Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Work Type,Company Size,Job Posting Date,Preference,Contact Person,Contact,Job Title,Role,Job Portal,Job Description,Benefits,skills,Responsibilities,Company,Company Profile
1612936665702018,2 to 14 Years,BBA,$58K-$126K,Torshavn,Faroe Islands,61.8926,-6.9118,Contract,16954,2023-03-07,Male,Joshua Barrett,901-875-1448,Software Engineer,Frontend Developer,SimplyHired,"A Frontend Developer is responsible for designing and implementing user interfaces for web applications. They collaborate with designers to create visually appealing and responsive web pages, ensuring a seamless user experience across different devices and browsers.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}","Proficiency in HTML, CSS, and JavaScript Experience with frontend frameworks like React, Angular, or Vue.js Responsive web design Cross-browser compatibility Version control (e.g., Git) Frontend performance optimization","Design and implement user interfaces for web applications using HTML, CSS, and JavaScript. Collaborate with UX designers to ensure a user-friendly experience. Optimize applications for speed and responsiveness.",Pfizer,"{""Sector"":""Healthcare"",""Industry"":""Pharmaceuticals"",""City"":""New York"",""State"":""New York"",""Zip"":""10001"",""Website"":""www.pfizer.com"",""Ticker"":""PFE"",""CEO"":""Albert Bourla""}"
2778342997049086,0 to 12 Years,M.Com,$65K-$99K,Hanoi,Vietnam,14.0583,108.2772,Part-Time,116135,2023-07-01,Female,Tim Page,5494893900,Sales Manager,Key Account Manager,USAJOBS,"Manage key client accounts, build strong relationships, and drive revenue growth.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Key account management Relationship building Sales negotiation,Build and maintain relationships with key clients. Develop account strategies and negotiate contracts. Ensure client satisfaction and retention.,Dollar General,"{""Sector"":""Retail"",""Industry"":""Specialty Retailers: Other"",""City"":""Goodlettsville"",""State"":""Tennessee"",""Zip"":""37072"",""Website"":""www.dollargeneral.com"",""Ticker"":""DG"",""CEO"":""Jeffery Owen""}"
2481086542323625,4 to 15 Years,MBA,$63K-$120K,Georgetown,Guyana,4.8604,-58.9302,Full-Time,120022,2022-11-15,Female,Justin Cole,417-366-2615,Legal Advisor,Legal Counsel,The Muse,"As a Legal Counsel, your responsibilities include providing legal advice, drafting contracts, and ensuring compliance with laws and regulations. You will represent the company in legal matters, negotiate agreements, and mitigate legal risks. Your role involves staying informed about changes in the law and advising management on legal issues affecting the business.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Legal counsel Legal advice Contract negotiation Legal research Litigation support Client representation Legal writing Regulatory compliance,"Provide legal advice and counsel to individuals, businesses, or organizations on various legal matters. Draft legal documents, contracts, and agreements. Represent clients in negotiations and legal proceedings.",Zoetis,"{""Sector"":""Healthcare"",""Industry"":""Pharmaceuticals"",""City"":""Parsippany"",""State"":""New Jersey"",""Zip"":""7054"",""Website"":""www.zoetis.com"",""Ticker"":""ZTS"",""CEO"":""Kristin C. Peck""}"
785583821003633,1 to 8 Years,B.Com,$62K-$83K,Tashkent,Uzbekistan,41.3775,64.5853,Temporary,51954,2021-09-30,Female,Justin Miller,+1-840-913-2964x6361,HR Coordinator,Benefits Coordinator,Snagajob,"Benefits Coordinators administer employee benefit programs, including health insurance, retirement plans, and other perks. They assist employees with benefit inquiries and ensure compliance with benefit policies.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Employee benefits administration Benefits compliance HRIS Benefits communication,"Administer employee benefits programs, respond to benefits inquiries, and process benefit changes. Collaborate with benefits providers and brokers. Educate employees on available benefits.",ConocoPhillips,"{""Sector"":""Energy"",""Industry"":""Mining, Crude-Oil Production"",""City"":""Houston"",""State"":""Texas"",""Zip"":""77079"",""Website"":""www.conocophillips.com"",""Ticker"":""COP"",""CEO"":""Ryan M. Lance""}"
569635984623561,4 to 14 Years,BA,$63K-$122K,Basseterre,St. Kitts and Nevis,17.3578,-62.7829,Temporary,53711,2021-11-11,Male,Mary Cole,750-899-0968x330,Mechanical Designer,Product Designer,Jobs2Careers,"Design and develop innovative products, from concept to production, ensuring usability, functionality, and aesthetics.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}","Product design principles Prototyping and wireframing User research User testing UI/UX design 3D modeling (if applicable) Collaboration Problem-solving Creativity Attention to detail Communication skills Software proficiency (e.g., Sketch, Adobe XD)","Design and develop mechanical products, components, or systems. Create detailed engineering drawings and specifications. Collaborate with engineers and manufacturers.",Synchrony Financial,"{""Sector"":""Financial Services"",""Industry"":""Diversified Financials"",""City"":""Stamford"",""State"":""Connecticut"",""Zip"":""6902"",""Website"":""www.synchrony.com"",""Ticker"":""SYF"",""CEO"":""Brian D. Doubles""}"
347601153273232,3 to 13 Years,B.Com,$64K-$81K,Chisinau,Moldova,47.4116,28.3699,Part-Time,122286,2021-11-23,Female,Natalie Carlson,323.272.6421x1654,Customer Support Specialist,Technical Support Specialist,Jobs2Careers,"Technical Support Specialists assist customers or end-users with technical issues related to products or services. They provide troubleshooting, resolve problems, and offer technical guidance through various communication channels, ensuring customer satisfaction.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}","Technical troubleshooting Customer support tools (e.g., Zendesk, Freshdesk) Communication skills Problem-solving and critical thinking Ticket management Knowledge base creation","Provide technical assistance to customers, troubleshoot issues, and resolve inquiries through various communication channels. Maintain accurate records of customer interactions and solutions. Collaborate with other support teams for complex issues.",Moderna,"{""Sector"":""Pharmaceuticals"",""Industry"":""Pharmaceuticals"",""City"":""Cambridge"",""State"":""Massachusetts"",""Zip"":""2139"",""Website"":""www.modernatx.com"",""Ticker"":""MRNA"",""CEO"":""Stephane Bancel""}"
2340251101642045,2 to 12 Years,MCA,$55K-$120K,Kabul,Afghanistan,33.9391,67.71,Full-Time,59302,2022-05-15,Both,Tanya Martin,779.838.4154x390,Physical Therapist,Pediatric Physical Therapist,Dice,"Specialize in providing physical therapy to children, addressing developmental and mobility issues.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Pediatric rehabilitation Developmental assessments Child psychology knowledge,Work with children with developmental or physical disabilities. Provide therapy to improve mobility and motor skills. Collaborate with parents and caregivers.,Global Payments,"{""Sector"":""Financial Services"",""Industry"":""Financial Data Services"",""City"":""Atlanta"",""State"":""Georgia"",""Zip"":""30326"",""Website"":""www.globalpaymentsinc.com"",""Ticker"":""GPN"",""CEO"":""Jeffrey S. Sloan""}"
2381529593372958,3 to 13 Years,BBA,$65K-$128K,Athens,Greece,39.0742,21.8243,Contract,94814,2022-09-14,Female,Jeremy Dennis,(865)691-0036x1299,Legal Assistant,Legal Secretary,ZipRecruiter,"Provide administrative support to legal professionals, manage schedules, draft documents, and handle correspondence.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}","Legal administrative tasks Document management Calendar and docketing Transcription File organization Communication with clients and courts Knowledge of legal terminology Attention to detail Multitasking Computer skills (e.g., MS Office)","Provide administrative support to legal professionals, including scheduling appointments and managing calendars. Prepare legal correspondence and forms. Maintain legal databases and records.",Sydney Airport Holdings,"{""Sector"":""Transportation/Airports"",""Industry"":""Transportation/Infrastructure"",""City"":""Sydney"",""State"":""NSW"",""Zip"":""2020"",""Website"":""https://www.sydneyairport.com.au/"",""Ticker"":""SYD"",""CEO"":""Geoff Culbert""}"
2750763040973488,0 to 15 Years,M.Tech,$57K-$100K,Brussels,Belgium,50.5039,4.4699,Intern,81044,2022-08-29,Female,Dillon Sutton,(833)237-5084x779,Financial Advisor,Retirement Planner,SimplyHired,"Retirement Planners assist clients in planning for retirement, including savings strategies, pension options, and retirement income planning.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Retirement planning Social security Investment products Tax planning Estate planning,"Specialize in retirement planning, helping clients prepare for financial security in retirement. Create retirement income plans and strategies. Address tax and estate planning considerations.",Molson Coors Beverage,"{""Sector"":""Beverage"",""Industry"":""Beverages"",""City"":""Chicago"",""State"":""Illinois"",""Zip"":""60606"",""Website"":""www.molsoncoors.com"",""Ticker"":""TAP"",""CEO"":""Gavin D.K. Hattersley""}"
177328646949847,1 to 12 Years,PhD,$64K-$94K,N'Djamena,Chad,15.4542,18.7322,Intern,32984,2022-07-10,Male,Fred Burton,+1-400-836-1444x697,Supply Chain Manager,Logistics Manager,Internships.com,"A Logistics Manager oversees the movement and storage of goods in a supply chain. They plan, implement, and manage the efficient transportation and distribution of products.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",Supply chain management Inventory control Transportation logistics Vendor relations Team leadership and management,"Manage the transportation and distribution of goods. Optimize supply chain efficiency, reduce costs, and minimize delivery times. Monitor inventory levels and warehouse operations.",Archer Daniels Midland,"{""Sector"":""Food and Agriculture"",""Industry"":""Food Production"",""City"":""Chicago"",""State"":""Illinois"",""Zip"":""60601"",""Website"":""www.adm.com"",""Ticker"":""ADM"",""CEO"":""Juan R. Luciano""}"
225475943417026,2 to 9 Years,BBA,$65K-$120K,Kabul,Afghanistan,33.9391,67.71,Full-Time,133751,2022-04-10,Female,John Wong,722-431-8016,Software Engineer,Backend Developer,CareerBuilder,"A Backend Developer is tasked with building and maintaining the server-side logic and database infrastructure of web applications. They work on the core functionality, data storage, and server communication to ensure the application runs smoothly and efficiently.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}","Proficiency in one or more backend programming languages (e.g., Java, Python, Node.js, Ruby) API development Database management (SQL or NoSQL) Server management and deployment Security best practices Knowledge of web frameworks (e.g., Express, Django)","Develop server-side logic and databases using programming languages like Java, Python, or Node.js. Ensure data security and integrity. Implement APIs for seamless communication between frontend and backend.",Tractor Supply Company,"{""Sector"":""Retail"",""Industry"":""Retail - Farm and Ranch Supplies"",""City"":""Brentwood"",""State"":""TN"",""Zip"":""37027"",""Website"":""https://www.tractorsupply.com/"",""Ticker"":""TSCO"",""CEO"":""Hal Lawton""}"
2488693671549142,0 to 10 Years,B.Tech,$61K-$128K,Manama,Bahrain,26.0667,50.5577,Part-Time,19657,2022-07-19,Male,Tammy Juarez,001-332-400-6017x7749,Network Technician,Network Security Specialist,Idealist,"Network Security Specialists focus on network security. They implement security measures, monitor for threats, and respond to security incidents to protect network integrity.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Network security Cybersecurity Intrusion detection Security analysis Firewall management,"Focus on network security, implementing measures to protect against cyber threats. Monitor network traffic for anomalies and security breaches. Conduct security audits and recommend improvements.",The Walt Disney Company,"{""Sector"":""Entertainment/Media"",""Industry"":""Entertainment"",""City"":""Burbank"",""State"":""CA"",""Zip"":""91521"",""Website"":""https://www.thewaltdisneycompany.com/"",""Ticker"":""DIS"",""CEO"":""Bob Chapek""}"
435509483465615,5 to 8 Years,BA,$56K-$94K,Stockholm,Sweden,60.1282,18.6435,Part-Time,54111,2021-11-15,Both,Brenda Mckenzie,(959)598-6063,SEO Analyst,SEO Content Strategist,USAJOBS,"As an SEO Content Strategist, your primary responsibility is to develop and execute content strategies that enhance our online presence. You will conduct keyword research, optimize website content, and collaborate with the marketing team to improve search engine rankings and drive organic traffic. Your role involves staying updated with SEO trends and implementing best practices to boost our websites visibility and engagement.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",SEO (Search Engine Optimization) Content strategy Keyword research Content optimization Content planning Analytics and reporting,"Develop and execute SEO-focused content strategies, including keyword optimization and content planning. Collaborate with content creators and web developers for SEO enhancements. Analyze content performance for SEO improvements.",Charter Communications,"{""Sector"":""Telecommunications"",""Industry"":""Telecommunications"",""City"":""Stamford"",""State"":""Connecticut"",""Zip"":""6902"",""Website"":""www.charter.com"",""Ticker"":""CHTR"",""CEO"":""Christopher Winfrey""}"
2816266522817361,3 to 12 Years,B.Tech,$56K-$104K,Palikir,"Micronesia, Fed. Sts.",7.4256,150.5508,Part-Time,61847,2022-03-22,Female,John Wheeler,866-706-2133,Finance Manager,Treasury Manager,SimplyHired,"Treasury Managers manage a companys treasury operations. They oversee cash management, investments, and financial risk management to maintain liquidity and financial stability.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Treasury management Cash flow analysis Risk management Financial forecasting Banking relations,"Manage treasury operations, including cash management and risk assessment. Develop investment strategies and optimize working capital. Monitor financial markets and interest rates.",VMware,"{""Sector"":""Software"",""Industry"":""Computer Software"",""City"":""Palo Alto"",""State"":""California"",""Zip"":""94304"",""Website"":""www.vmware.com"",""Ticker"":""VMW"",""CEO"":""Raghu Raghuram""}"
2760558586352421,1 to 11 Years,BBA,$57K-$90K,Prague,Czech Republic,49.8175,15.473,Part-Time,124822,2023-05-31,Female,Robert Rodriguez,858.587.8899x9050,Product Manager,Agile Product Owner,Internships.com,"Agile Product Owners work closely with development teams in Agile environments. They define and prioritize product backlog items, communicate the product vision, and ensure that the product increments delivered align with customer needs and project objectives.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Agile product development Scrum or Kanban frameworks Backlog management User story writing Prioritization techniques Collaboration with development teams Product vision and strategy,"Act as the product owner in agile development, making critical decisions and ensuring product goals are met. Maintain and prioritize the product backlog. Communicate with stakeholders and development teams.",Newcrest Mining,"{""Sector"":""Mining and Metals"",""Industry"":""Mining"",""City"":""Melbourne"",""State"":""VIC"",""Zip"":""3000"",""Website"":""https://www.newcrest.com.au/"",""Ticker"":""NCM"",""CEO"":""Sandeep Biswas""}"
156484677736553,4 to 8 Years,B.Com,$64K-$128K,Male,Maldives,3.2028,73.2207,Part-Time,126331,2022-09-09,Both,Steven Snyder,(351)522-9454x6194,UX Researcher,User Researcher,Glassdoor,"Conduct user research to understand customer needs, preferences, and behaviors to inform product development.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",User research methods Usability testing Data analysis and interpretation,"Conduct user research to understand user behavior, needs, and preferences. Plan and execute user interviews, surveys, and usability studies. Analyze research findings and generate insights.",Coterra Energy,"{""Sector"":""Energy"",""Industry"":""Mining, Crude-Oil Production"",""City"":""Houston"",""State"":""Texas"",""Zip"":""77024"",""Website"":""www.coterra.com"",""Ticker"":""CTRA"",""CEO"":""Thomas E. Jorden""}"
453821041407710,3 to 10 Years,BCA,$56K-$84K,Ottawa,Canada,56.1304,-106.3468,Part-Time,23703,2022-06-17,Female,Lori Parsons,683-491-1245,Quality Assurance Analyst,Quality Assurance Manager,Glassdoor,"Quality Assurance Managers lead quality assurance teams, ensuring that products or services meet established quality standards. They develop QA processes, set quality goals, and monitor compliance to maintain quality excellence.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Quality assurance processes and methodologies Quality metrics and KPIs Audit and compliance Team leadership and management Continuous improvement initiatives,"Lead the QA team, set quality standards, and define QA strategies. Ensure compliance with QA processes and industry standards. Conduct QA audits and drive process improvements.",Sinochem Group,"{""Sector"":""Chemicals and Energy"",""Industry"":""Chemicals"",""City"":""Beijing"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""http://www.sinochem.com/"",""Ticker"":""N/A"",""CEO"":""Zhang Wei""}"
1181960393742233,2 to 12 Years,MBA,$65K-$100K,Nuku?alofa,Tonga,-21.1789,-175.1982,Temporary,28042,2022-07-04,Male,Jordan Mendez,(570)250-4551,Psychologist,Clinical Psychologist,The Muse,"Clinical Psychologists diagnose and treat mental health disorders. They conduct therapy sessions, assessments, and research to improve patients well-being.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Clinical psychology Counseling skills Assessment tools Diagnostic skills Empathy and listening skills,"Provide therapy and counseling services to individuals, couples, and families. Conduct psychological assessments and diagnoses. Develop treatment plans and provide ongoing support.","Spirit Airlines, Inc.","{""Sector"":""Transportation/Airlines"",""Industry"":""Transportation - Airlines"",""City"":""Miramar"",""State"":""FL"",""Zip"":""33025"",""Website"":""https://www.spirit.com/"",""Ticker"":""SAVE"",""CEO"":""Edward M. Christie III""}"
1932722458366391,4 to 9 Years,MCA,$65K-$92K,Muscat,Oman,21.4735,55.9754,Contract,51058,2023-09-10,Both,Julie Jones,(319)498-7034x40543,Administrative Assistant,Executive Assistant,The Muse,"Support high-level executives by managing schedules, coordinating meetings, and handling various administrative tasks.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}","Calendar management Travel coordination Meeting scheduling Correspondence and communication Office organization Confidentiality Time management Problem-solving Attention to detail Communication skills Technology proficiency (e.g., MS Office)","Provide high-level administrative support to executives, including managing schedules and communications. Coordinate meetings and travel arrangements. Handle confidential information with discretion.",W.R. Berkley,"{""Sector"":""Insurance"",""Industry"":""Insurance: Property and Casualty (Stock)"",""City"":""Greenwich"",""State"":""Connecticut"",""Zip"":""6830"",""Website"":""www.berkley.com"",""Ticker"":""WRB"",""CEO"":""Robert Berkley""}"
1367895110315882,0 to 12 Years,BBA,$65K-$88K,Nuku?alofa,Tonga,-21.1789,-175.1982,Contract,15869,2021-11-18,Both,Anthony Maxwell,(398)643-1199,UI Developer,UX/UI Designer,Stack Overflow Jobs,A UX/UI Designer focuses on enhancing user experiences by designing intuitive interfaces. They consider user needs and preferences to create visually appealing and functional designs.,"{'Health Insurance, Retirement Plans, Paid Time Off (PTO), Flexible Work Arrangements, Employee Assistance Programs (EAP)'}",User experience (UX) design User interface (UI) design Wireframing and prototyping Usability testing Design tools like Sketch or Figma,"Design user interfaces and experiences, focusing on usability and user-centered design principles. Create wireframes and prototypes. Conduct user testing and gather feedback for design improvements.",Kyndryl Holdings,"{""Sector"":""IT Services"",""Industry"":""Information Technology Services"",""City"":""New York"",""State"":""New York"",""Zip"":""10017"",""Website"":""www.kyndryl.com"",""Ticker"":""KD"",""CEO"":""Martin J. Schroeter""}"
2585880415752269,2 to 9 Years,MBA,$56K-$106K,Bishkek,Kyrgyz Republic,41.2044,74.7661,Contract,33572,2023-07-19,Male,William Walsh,4625309784,Supply Chain Manager,Demand Planner,Dice,A Demand Planner analyzes historical sales data to forecast future demand for products. They work to optimize inventory levels and ensure product availability while minimizing costs.,"{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Demand forecasting Inventory management Data analysis Sales and operations planning (S&OP) ERP software proficiency,Analyze demand patterns and market trends to forecast product demand. Collaborate with production and sales teams to optimize inventory levels. Implement demand planning and forecasting tools.,AECOM,"{""Sector"":""Engineering and Construction"",""Industry"":""Engineering & Construction"",""City"":""Dallas"",""State"":""Texas"",""Zip"":""75240"",""Website"":""www.aecom.com"",""Ticker"":""ACM"",""CEO"":""Troy Rudd""}"
2406914721576601,0 to 15 Years,PhD,$64K-$89K,Kathmandu,Nepal,28.3949,84.124,Full-Time,25352,2022-03-13,Female,Seth Norton,902-613-6372,Event Coordinator,Corporate Event Coordinator,USAJOBS,"Coordinate corporate events, conferences, and meetings, handle logistics, and ensure a seamless experience for attendees.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Corporate event planning Corporate branding and messaging Speaker and entertainment booking Audiovisual production Team coordination Crisis management Budgeting and financial management Client communication Creativity Problem-solving Attention to detail,"Specialize in planning and managing corporate events, including meetings, seminars, and trade shows. Handle event marketing and branding. Oversee event registration and attendee experience.",Kingfisher plc,"{""Sector"":""Retail"",""Industry"":""Retail - Home Improvement"",""City"":""London"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.kingfisher.com"",""Ticker"":""KGF.L"",""CEO"":""Thierry Garnier""}"
1639202672103828,0 to 15 Years,BCA,$60K-$105K,Amman,Jordan,30.5852,36.2384,Temporary,35358,2023-06-11,Both,Adrienne Lyons,512.497.0299,Aerospace Engineer,Avionics Engineer,Snagajob,"Avionics Engineers focus on aircraft electronic systems. They design and maintain avionics systems such as communication, navigation, and instrumentation for safe flight operations.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Avionics systems Electronic warfare systems Radar systems Aircraft communication systems System integration Testing and validation,"Specialize in avionics systems, including navigation and communication systems. Develop avionics software and ensure system functionality. Perform system testing and troubleshooting.",J.M. Smucker,"{""Sector"":""Food & Beverage"",""Industry"":""Food Consumer Products"",""City"":""Orrville"",""State"":""Ohio"",""Zip"":""44667"",""Website"":""www.jmsmucker.com"",""Ticker"":""SJM"",""CEO"":""Mark T. Smucker""}"
623235894231696,0 to 12 Years,PhD,$65K-$89K,Caracas,"Venezuela, RB",6.4238,-66.5897,Temporary,32109,2021-10-05,Male,Paul Carter,(527)880-9642x623,Tax Consultant,Personal Tax Consultant,SimplyHired,A Personal Tax Consultant provides tax planning and preparation services to individuals. They help clients optimize their tax situations while ensuring compliance with tax laws.,"{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Tax law knowledge Individual tax planning Tax return preparation Tax deductions and credits Tax compliance IRS regulations Client relationship management Communication skills Attention to detail Tax software proficiency,Assist individuals and families with personal income tax planning and compliance. Prepare and file tax returns. Provide tax advice and financial planning.,State Farm Insurance,"{""Sector"":""Insurance"",""Industry"":""Insurance: Property and Casualty (Mutual)"",""City"":""Bloomington"",""State"":""Illinois"",""Zip"":""61710"",""Website"":""www.statefarm.com"",""Ticker"":"""",""CEO"":""Michael L. Tipsord""}"
733179122820668,0 to 13 Years,B.Com,$55K-$126K,Amsterdam,Netherlands,52.1326,5.2913,Intern,84395,2022-09-29,Both,Michelle Nicholson,+1-551-745-3820x19286,Project Coordinator,Administrative Coordinator,Internships.com,"Administrative Coordinators support administrative tasks, including data entry, scheduling, and document management, to enhance organizational efficiency.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Office administration Communication skills Organizational skills Time management Microsoft Office proficiency,"Provide administrative support to project teams, including scheduling meetings, managing documents, and handling logistics. Prepare project reports and presentations. Track project budgets and expenses.",Henry Schein,"{""Sector"":""Healthcare"",""Industry"":""Wholesalers: Health Care"",""City"":""Melville"",""State"":""New York"",""Zip"":""11747"",""Website"":""www.henryschein.com"",""Ticker"":""HSIC"",""CEO"":""Stanley M. Bergman""}"
1479642426352983,0 to 14 Years,B.Tech,$65K-$120K,Madrid,Spain,40.4637,-3.7492,Part-Time,85469,2022-05-21,Both,Jill Morales,001-822-823-1623x4088,Mechanical Engineer,Manufacturing Engineer,Jobs2Careers,"Manufacturing Engineers optimize manufacturing processes, improve production efficiency, and ensure product quality in manufacturing environments.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Manufacturing processes knowledge CAD/CAM software proficiency Lean manufacturing principles Quality control and assurance Six Sigma certification,Improve manufacturing processes and production efficiency. Collaborate with production teams to implement lean manufacturing principles. Optimize manufacturing workflows and quality control.,Fluor,"{""Sector"":""Engineering & Construction"",""Industry"":""Engineering & Construction"",""City"":""Irving"",""State"":""Texas"",""Zip"":""75039"",""Website"":""www.fluor.com"",""Ticker"":""FLR"",""CEO"":""David E. Constable""}"
1450138711671988,2 to 12 Years,BA,$64K-$103K,Charlotte Amalie,Virgin Islands (U.S.),18.3358,-64.8963,Full-Time,129585,2022-08-22,Female,Desiree Salazar,355-493-2931,Marketing Manager,Digital Marketing Manager,The Muse,"Digital Marketing Managers lead digital marketing efforts, including SEO, SEM, social media, email marketing, and content strategy. They develop and execute digital marketing campaigns to increase brand awareness, drive traffic, and generate leads or sales.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}","Digital marketing strategies SEO and SEM Social media marketing Email marketing campaigns Content marketing Web analytics (e.g., Google Analytics) Marketing automation tools (e.g., HubSpot, Marketo)","Develop and execute digital marketing strategies, including SEO, email marketing, and social media campaigns. Analyze digital marketing metrics and adjust strategies as needed. Manage digital marketing budgets.",Occidental Petroleum,"{""Sector"":""Energy"",""Industry"":""Mining, Crude-Oil Production"",""City"":""Houston"",""State"":""Texas"",""Zip"":""77046"",""Website"":""www.oxy.com"",""Ticker"":""OXY"",""CEO"":""Vicki Hollub""}"
2275818248761429,2 to 11 Years,BA,$63K-$129K,Seoul,North Korea,40.3399,127.5101,Part-Time,47648,2023-08-30,Both,Nathaniel Chan,890-612-9152x83009,Structural Engineer,Construction Engineer,FlexJobs,"A Construction Engineer manages construction projects, oversees project planning, budgets, and construction activities, and ensures projects are completed on time and within budget.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Construction management Structural design AutoCAD proficiency Project management Site inspection,"Oversee construction projects, including structural aspects, budgeting, and scheduling. Collaborate with architects and contractors. Ensure compliance with building codes and safety standards.",Mindtree Limited,"{""Sector"":""Information Technology"",""Industry"":""Information Technology Services"",""City"":""Bengaluru"",""State"":""Karnataka"",""Zip"":""560029"",""Website"":""https://www.mindtree.com/"",""Ticker"":""MINDTREE"",""CEO"":""Debashis Chatterjee""}"
1217981375806889,0 to 8 Years,M.Tech,$64K-$96K,London,UK,55.3781,-3.436,Temporary,32860,2023-08-08,Female,Jamie Bates,523.887.4656x4085,Procurement Specialist,Procurement Manager,Internships.com,"Procurement Managers oversee procurement processes, managing vendor relationships, negotiating contracts, and ensuring cost-effective purchasing of goods and services.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Procurement strategies Supplier management Negotiation Cost analysis Supply chain management,"Manage procurement processes, vendor relationships, and supplier negotiations. Develop procurement strategies and cost-saving initiatives. Ensure timely delivery of goods and services.",General Mills,"{""Sector"":""Food"",""Industry"":""Food Consumer Products"",""City"":""Minneapolis"",""State"":""Minnesota"",""Zip"":""55426"",""Website"":""www.generalmills.com"",""Ticker"":""GIS"",""CEO"":""Jeffrey L. Harmening""}"
2300230433052995,5 to 12 Years,BA,$57K-$101K,Kampala,Uganda,1.3733,32.2903,Temporary,113961,2022-10-04,Female,Angela Moore,001-227-850-8852,Market Analyst,Competitive Intelligence Analyst,Stack Overflow Jobs,Competitive Intelligence Analysts gather data on competitors and industry trends. They analyze information to help businesses make informed decisions and gain a competitive edge.,"{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Competitive analysis Market research Data analysis Business strategy Industry knowledge,Research competitors and industry trends to assess market positioning. Analyze competitors strategies and product offerings. Provide recommendations for competitive advantage.,Rank Group,"{""Sector"":""Gambling"",""Industry"":""Hospitality & Entertainment"",""City"":""Maidenhead"",""State"":""England"",""Zip"":""SL6 1EN"",""Website"":""https://www.rank.com/"",""Ticker"":""RNK"",""CEO"":""John O'Reilly""}"
